SITE_ID,Agency Codes,MINISTRY,AGENCY,STYPE,NAME,VENDOR_ID,HOTSPOT_ID,ZipCode,county,AREA,ADDR,LATITUDE,LONGITUDE,E-MINISTRY,E_AGENCY,E_STYPE,E_NAME,E_CITY,E_AREA,E_ADDR
TPEE002534,379140300P,臺北市政府,臺北市立聯合醫院和平院區,醫院,北市聯醫和平院區B棟2F檢體處理區門口,TAIFO,,100,臺北市,中正區,100臺北市中正區中華路二段33號,121.5073698,25.0353796,Taipei City Government,"Taipei City Hospital, Heping Branch",Hospital,"The entrance of Sample processing area in B building on 2F, Taipei City Hospital, Heping Branch",Taipei City,Zhongzheng District,"No.33,Sec.2,Zhonghua Rd.,Zhongzheng Dist.,Taipei City100,Taiwan,R.O.C."
TPEE002535,379140300P,臺北市政府,臺北市立聯合醫院和平院區,醫院,北市聯醫和平院區B棟3F病床電梯,TAIFO,,100,臺北市,中正區,100臺北市中正區中華路二段33號,121.5072639,25.0352395,Taipei City Government,"Taipei City Hospital, Heping Branch",Hospital,"The Patient Beds elevator in B building on 3F, Taipei City Hospital, Heping Branch",Taipei City,Zhongzheng District,"No.33,Sec.2,Zhonghua Rd.,Zhongzheng Dist.,Taipei City100,Taiwan,R.O.C."
TPEE002536,379140300P,臺北市政府,臺北市立聯合醫院和平院區,醫院,北市聯醫和平院區B棟3F客用貨梯,TAIFO,,100,臺北市,中正區,100臺北市中正區中華路二段33號,121.5070252,25.0354322,Taipei City Government,"Taipei City Hospital, Heping Branch",Hospital,"ThePassenger freight elevator in B building on 3F, Taipei City Hospital, Heping Branch",Taipei City,Zhongzheng District,"No.33,Sec.2,Zhonghua Rd.,Zhongzheng Dist.,Taipei City100,Taiwan,R.O.C."
TPEE002537,379140300P,臺北市政府,臺北市立聯合醫院和平院區,醫院,北市聯醫和平院區B棟4F護理站,TAIFO,,100,臺北市,中正區,100臺北市中正區中華路二段33號,121.5073289,25.0356368,Taipei City Government,"Taipei City Hospital, Heping Branch",Hospital,"The nursing station in B building on 4F, Taipei City Hospital, Heping Branch",Taipei City,Zhongzheng District,"No.33,Sec.2,Zhonghua Rd.,Zhongzheng Dist.,Taipei City100,Taiwan,R.O.C."
TPEE002538,379140300P,臺北市政府,臺北市立聯合醫院和平院區,醫院,北市聯醫和平院區B棟4F電梯,TAIFO,,100,臺北市,中正區,100臺北市中正區中華路二段33號,1215072532,25.0356034,Taipei City Government,"Taipei City Hospital, Heping Branch",Hospital,"The elevator in B building on 4F, Taipei City Hospital, Heping Branch",Taipei City,Zhongzheng District,"No.33,Sec.2,Zhonghua Rd.,Zhongzheng Dist.,Taipei City100,Taiwan,R.O.C."
TPEE002539,379140300P,臺北市政府,臺北市立聯合醫院和平院區,醫院,北市聯醫和平院區B棟6F值班室,TAIFO,,100,臺北市,中正區,100臺北市中正區中華路二段33號,121.5072646,25.0352708,Taipei City Government,"Taipei City Hospital, Heping Branch",Hospital,"The Duty room in B building on 6F, Taipei City Hospital, Heping Branch",Taipei City,Zhongzheng District,"No.33,Sec.2,Zhonghua Rd.,Zhongzheng Dist.,Taipei City100,Taiwan,R.O.C."
TPEE002540,379140300P,臺北市政府,臺北市立聯合醫院和平院區,醫院,北市聯醫和平院區B棟6F公佈欄,TAIFO,,100,臺北市,中正區,100臺北市中正區中華路二段33號,121.5074292,25.0354193,Taipei City Government,"Taipei City Hospital, Heping Branch",Hospital,"The billboard in B building on 6F, Taipei City Hospital, Heping Branch",Taipei City,Zhongzheng District,"No.33,Sec.2,Zhonghua Rd.,Zhongzheng Dist.,Taipei City100,Taiwan,R.O.C."
TPEE002541,379140300P,臺北市政府,臺北市立聯合醫院和平院區,醫院,北市聯醫和平院區B棟7F公佈欄,TAIFO,,100,臺北市,中正區,100臺北市中正區中華路二段33號,121.5074181,25.0354239,Taipei City Government,"Taipei City Hospital, Heping Branch",Hospital,"The billboard in B building on 7F, Taipei City Hospital, Heping Branch",Taipei City,Zhongzheng District,"No.33,Sec.2,Zhonghua Rd.,Zhongzheng Dist.,Taipei City100,Taiwan,R.O.C."
TPEE002542,379140300P,臺北市政府,臺北市立聯合醫院和平院區,醫院,北市聯醫和平院區B棟7F值班室,TAIFO,,100,臺北市,中正區,100臺北市中正區中華路二段33號,121.5072518,25.0352492,Taipei City Government,"Taipei City Hospital, Heping Branch",Hospital,"The Duty room in B building on 7F, Taipei City Hospital, Heping Branch",Taipei City,Zhongzheng District,"No.33,Sec.2,Zhonghua Rd.,Zhongzheng Dist.,Taipei City100,Taiwan,R.O.C."
TPEE002545,379140300P,臺北市政府,臺北市立聯合醫院和平院區,醫院,北市聯醫和平院區B棟9F值班室,TAIFO,,100,臺北市,中正區,100臺北市中正區中華路二段33號,121.5071546,25.0353358,Taipei City Government,"Taipei City Hospital, Heping Branch",Hospital,"The Duty room in B building on 9F, Taipei City Hospital, Heping Branch",Taipei City,Zhongzheng District,"No.33,Sec.2,Zhonghua Rd.,Zhongzheng Dist.,Taipei City100,Taiwan,R.O.C."
TPEE002546,379140300P,臺北市政府,臺北市立聯合醫院和平院區,醫院,北市聯醫和平院區B棟9F公佈欄,TAIFO,,100,臺北市,中正區,100臺北市中正區中華路二段33號,121.5073755,25.0354121,Taipei City Government,"Taipei City Hospital, Heping Branch",Hospital,"The billboard in B building on 9F, Taipei City Hospital, Heping Branch",Taipei City,Zhongzheng District,"No.33,Sec.2,Zhonghua Rd.,Zhongzheng Dist.,Taipei City100,Taiwan,R.O.C."
TPEE002547,379140300P,臺北市政府,臺北市立聯合醫院和平院區,醫院,北市聯醫和平院區B棟10F電梯,TAIFO,,100,臺北市,中正區,100臺北市中正區中華路二段33號,121.5072072,25.035437,Taipei City Government,"Taipei City Hospital, Heping Branch",Hospital,"The right side of floor guide in B building on 10F, Taipei City Hospital, Heping Branch",Taipei City,Zhongzheng District,"No.33,Sec.2,Zhonghua Rd.,Zhongzheng Dist.,Taipei City100,Taiwan,R.O.C."
TPEE002548,379460000A,臺北市政府,臺北市信義區公所,公眾服務,信義區行政大樓1F服務櫃台,TAIFO,,110,臺北市,信義區,110臺北市信義區福德街86號1F服務台,121.5822678,25.0379325,Taipei City Government,"Xinyi District Office, Taipei City",Public Services,Xinyi Administration Building 1F Service Counter - Next to the maintenance hole above the 1F service desk,Taipei City,Xinyi District,"1F., No. 86, Fude St., Xinyi Dist., Taipei City 110 , Taiwan (R.O.C.)service desk(Next to the upper maintenance hole)"
TPEE002549,379020000A,臺北市政府,臺北市政府民政局,社區中心,大仁區民活動中心3F入門左手邊柱子後,TAIFO,,110,臺北市,信義區,110臺北市信義區福德街86號3F大仁活動中心內,121.5823942,25.0379273,Taipei City Government,"Department of Civil Affairs, Taipei City Government",Community Center,Inside the Daren District People's Activity Center - behind the left-hand side pillar of the entrance,Taipei City,Xinyi District,"3F., No. 86, Fude St., Xinyi Dist., Taipei City 110 , Taiwan (R.O.C.)Inside of Daren activity Center(behind the left-hand side pillar of the entrance)"
TPEE002550,379023100A,臺北市政府,臺北市信義區戶政事務所,行政機關,信義戶政信義區行政大樓6F中央等候區,TAIFO,,110,臺北市,信義區,110臺北市信義區福德街86號6F戶政事務所中央等候區,121.5819731,25.0377374,Taipei City Government,"Household Registration Office ,Xinyi Dist.",Government Agency,"Household Registration Office ,Xinyi Dist.Xinyi Dist Administration Building 6F Central Waiting ",Taipei City,Xinyi District,"6F., No. 86, Fude St., Xinyi Dist., Taipei City 110 , Taiwan (R.O.C.)Household Registration Office central waiting area"
TPEE002551,379030100D,臺北市政府,臺北市稅捐稽徵處,公眾服務,信義區行政大樓-稅捐處信義分處7F主任室,TAIFO,,110,臺北市,信義區,110臺北市信義區福德街86號7F主任辦公室內,121.5830483,25.0377152,Taipei City Government,Taipei City Revenue Service,Public Services,Xinyi Dist Administration Building-Director's Office  of the Xinyi Branch of the Tax Department7F-by the window,Taipei City,Xinyi District,"7F., No. 86, Fude St., Xinyi Dist., Taipei City 110 , Taiwan (R.O.C.)In the director's office(by the window)"
TPEE002552,379145500I,臺北市政府,臺北市信義區健康服務中心,公眾服務,信義區健康服務中心行政大樓11F多功能會議室,TAIFO,,110,臺北市,信義區,110臺北市信義區福德街86號11F多功能會議室內,121.5820576,25.0377393,Taipei City Government,"Xinyi District Health Center, Taipei City",Public Services,Xinyi Dist Administration Building-Health Center 11F-multifunctional meeting room,Taipei City,Xinyi District,"11F., No. 86, Fude St., Xinyi Dist., Taipei City 110 , Taiwan (R.O.C.)multifunctional meeting room"
TPEE002553,379145500I,臺北市政府,臺北市信義區健康服務中心,公眾服務,信義區健康服務中心行政大樓11F小會議室,TAIFO,,110,臺北市,信義區,110臺北市信義區福德街86號11F小會議室內,121.5817368,25.0379425,Taipei City Government,"Xinyi District Health Center, Taipei City",Public Services,Xinyi Dist Administration Building-Health Center 11F-small meeting room,Taipei City,Xinyi District,"11F., No. 86, Fude St., Xinyi Dist., Taipei City 110 , Taiwan (R.O.C.)small meeting room"
TPEE002554,379030100D,臺北市政府,臺北市稅捐稽徵處,公眾服務,信義區行政大樓-稅捐處信義分處7F協談室旁圓桌上方,TAIFO,,110,臺北市,信義區,110臺北市信義區福德街86號7F協談室旁圓桌上方,121.5820053,25.0377906,Taipei City Government,Taipei City Revenue Service,Public Services,Xinyi Dist Administration Building-Xinyi Branch of the Tax Department 7F Above the round table next to the consultation room,Taipei City,Xinyi District,"7F., No. 86, Fude St., Xinyi Dist., Taipei City 110 , Taiwan (R.O.C.)Above the round table next to the consultation room"
TPEE002555,379030100D,臺北市政府,臺北市稅捐稽徵處,公眾服務,信義區行政大樓-稅捐處信義分處7F第二股辦公區,TAIFO,,110,臺北市,信義區,110臺北市信義區福德街86號7F第二股,121.5821688,25.0378141,Taipei City Government,Taipei City Revenue Service,Public Services,Xinyi Dist Administration Building-Xinyi Branch of the Tax Department 7F The second office area,Taipei City,Xinyi District,"7F., No. 86, Fude St., Xinyi Dist., Taipei City 110 , Taiwan (R.O.C.)The second office area(Behind of the tag)"
TPEE002556,379135000C,臺北市政府,臺北市政府警察局少年警察隊,行政機關,信義區行政大樓8F少輔組會議室,TAIFO,,110,臺北市,信義區,110臺北市信義區福德街86號8F少輔組會議室內,121.5814833,25.0383374,Taipei City Government,Taipei City Police Department Juvenile Affairs Division,Government Agency,Xinyi Dist Administration Building 8F Youth Steering Group meeting room,Taipei City,Xinyi District,"8F., No. 86, Fude St., Xinyi Dist., Taipei City 110 , Taiwan (R.O.C.) Youth Steering Group meeting room"
TPEE002557,379460000A,臺北市政府,臺北市信義區公所,行政機關,信義區行政大樓8F調解委員會入口右側,TAIFO,,110,臺北市,信義區,110臺北市信義區福德街86號8F調解委員會,121.5821688,25.0378141,Taipei City Government,"Xinyi District Office, Taipei City",Government Agency,Xinyi Dist Administration Building 8F Mediation Committee right side of entrance,Taipei City,Xinyi District,"8F., No. 86, Fude St., Xinyi Dist., Taipei City 110 , Taiwan (R.O.C.)Mediation Committee(right side of entrance)"
TPEE002558,379460000A,臺北市政府,臺北市信義區公所,行政機關,信義區行政大樓9F經建課辦公區,TAIFO,,110,臺北市,信義區,110臺北市信義區福德街86號9F經建課,121.5819085,25.0373681,Taipei City Government,"Xinyi District Office, Taipei City",Government Agency,Xinyi Dist Administration Building 9F Economic Affairs Section workspace,Taipei City,Xinyi District,"9F., No. 86, Fude St., Xinyi Dist., Taipei City 110 , Taiwan (R.O.C.)Economic Affairs Section(above the iron cabinet)"
TPEE002559,379460000A,臺北市政府,臺北市信義區公所,行政機關,信義區行政大樓9F里幹事辦公區,TAIFO,,110,臺北市,信義區,110臺北市信義區福德街86號9F里幹事,121.5822735,25.0376955,Taipei City Government,"Xinyi District Office, Taipei City",Government Agency,Xinyi Dist Administration Building 9F Village Clerk workspace,Taipei City,Xinyi District,"9F., No. 86, Fude St., Xinyi Dist., Taipei City 110 , Taiwan (R.O.C.)Village Clerk(Behind of the tag)"
TPEE002560,379145500I,臺北市政府,臺北市信義區健康服務中心,行政機關,信義區健康服務中心行政大樓11F大會議室玻璃隔間旁,TAIFO,,110,臺北市,信義區,110臺北市信義區福德街86號11F大會議室,121.5820942,25.0375114,Taipei City Government,"Xinyi District Health Center, Taipei City",Government Agency,"Xinyi District Health Center, Taipei City Administration Building 11F next to large meeting glass room",Taipei City,Xinyi District,"11F., No. 86, Fude St., Xinyi Dist., Taipei City 110 , Taiwan (R.O.C.)large meeting( next to  glass room)"
TPEE002561,379460000A,臺北市政府,臺北市信義區公所,行政機關,信義區行政大樓9F兵役課辦公區,TAIFO,,110,臺北市,信義區,110臺北市信義區福德街86號9F兵役課,121.5820942,25.0375114,Taipei City Government,"Xinyi District Office, Taipei City",Government Agency,Xinyi Dist Administration Building 9F Military Service Section workspace,Taipei City,Xinyi District,"9F., No. 86, Fude St., Xinyi Dist., Taipei City 110 , Taiwan (R.O.C.)Military Service Section(left side of tag)"
TPEE002562,379460000A,臺北市政府,臺北市信義區公所,行政機關,信義區行政大樓10F災害應變中心,TAIFO,,110,臺北市,信義區,110臺北市信義區福德街86號10F災害應變中心,121.5819712,25.0371894,Taipei City Government,"Xinyi District Office, Taipei City",Government Agency,Xinyi Dist Administration Building 10F Emergency Operations Center,Taipei City,Xinyi District,"10F., No. 86, Fude St., Xinyi Dist., Taipei City 110 , Taiwan (R.O.C.)Emergency Operations Center"
TPEE002563,379400000A,臺北市政府,臺北市內湖區公所,行政機關,內湖區行政大樓1F女廁右側外後方,TAIFO,,114,臺北市,內湖區,114臺北市內湖區民權東路六段99號1F,121.5894337,25.0690269,Taipei City Government,"Neihu District Office, Taipei City",Government Agency,"Outside, Rear Right Side of Female Restroom, 1F, Neihu District Administrative Building",Taipei City,Neihu District,"1st Floor, No. 99, Minquan East Road, Section 6, Neihu District, Taipei City 114"
TPEE002564,379400000A,臺北市政府,臺北市內湖區公所,公眾服務,內湖區行政大樓1F志工服務櫃臺後,TAIFO,,114,臺北市,內湖區,114臺北市內湖區民權東路六段99號1F,121.588566,25.0691353,Taipei City Government,"Neihu District Office, Taipei City",Public Services,"Behind Volunteer Service Counter, 1F, Neihu District Administrative Building",Taipei City,Neihu District,"1st Floor, No. 99, Minquan East Road, Section 6, Neihu District, Taipei City 114"
TPEE002565,379400000A,臺北市政府,臺北市內湖區公所,行政機關,內湖區行政大樓1F調解室門外西北方,TAIFO,,114,臺北市,內湖區,114臺北市內湖區民權東路六段99號1F,121.5895179,25.0690555,Taipei City Government,"Neihu District Office, Taipei City",Government Agency,"Northwest Side, Outside of Mediation Room, 1F, Neihu District Administrative Building",Taipei City,Neihu District,"1st Floor, No. 99, Minquan East Road, Section 6, Neihu District, Taipei City 114"
TPEE002566,379146200I,臺北市政府,臺北市內湖區健康服務中心,行政機關,內湖區行政大樓-健康服務中心2F女廁右外側,TAIFO,,114,臺北市,內湖區,114臺北市內湖區民權東路六段99號2F,121.5891773,25.0689687,Taipei City Government,Taipei City Neihu District Health Center,Government Agency,"Outside, Right Side of Female Restroom, 2F, Health Service Center, Neihu District Administrative Building",Taipei City,Neihu District,"2nd Floor, No. 99, Minquan East Road, Section 6, Neihu District, Taipei City 114"
TPEE002567,379030100D,臺北市政府,臺北市稅捐稽徵處,公眾服務,內湖區行政大樓-稅捐處內湖分處2F志工服務臺西北方,TAIFO,,114,臺北市,內湖區,114臺北市內湖區民權東路六段99號2F,121.588949,25.06929,Taipei City Government,Taipei City Revenue Service,Public Services,"Northwest Side of Volunteer Service Counter, 2F, Neihu Branch Office, Tax and Revenue Department, Neihu District Administrative Building",Taipei City,Neihu District,"2nd Floor, No. 99, Minquan East Road, Section 6, Neihu District, Taipei City 114"
TPEE002568,379030100D,臺北市政府,臺北市稅捐稽徵處,行政機關,內湖區行政大樓-稅捐處內湖分處2F主任室門外西北方,TAIFO,,114,臺北市,內湖區,114臺北市內湖區民權東路六段99號2F,121.5888637,25.0694214,Taipei City Government,Taipei City Revenue Service,Government Agency,"Northwest Side, Outside Director's Office, 2F, Neihu Branch Office, Tax and Revenue Department, Neihu District Administrative Building",Taipei City,Neihu District,"2nd Floor, No. 99, Minquan East Road, Section 6, Neihu District, Taipei City 114"
