SITE_ID(Taipei-Free熱點代碼),AGENCY(機關名稱),NAME(熱點名稱),VENDOR_ID(業者),AREA(行政區),Address(地址),LATITUDE(緯度),LONGITUDE(經度)
TPEA001615,臺北市藝文推廣處,藝文處大稻埕戲苑8F門口,中華電信,大同區,103臺北市大同區迪化街一段21號,25.054744,121.510331
TPEA001616,臺北市藝文推廣處,藝文處大稻埕戲苑9F後台,中華電信,大同區,103臺北市大同區迪化街一段21號,25.054705,121.510339
TPEA001617,臺北市立浩然敬老院,浩然敬老院致和樓1F圖書室門口左側,中華電信,北投區,112臺北市北投區知行路75號,25.118427,121.467839
TPEA001618,臺北市立浩然敬老院,浩然敬老院致和樓1F行政管理組門口右側,中華電信,北投區,112臺北市北投區知行路75號,25.118396,121.467884
TPEA001652,臺北市立圖書館,圖書館文山分館7F館藏特色區與期刊區交界,中華電信,文山區,116臺北市文山區興隆路二段160號,25.001511,121.551611
TPEA001653,臺北市立圖書館,圖書館文山分館8F機電室前,中華電信,文山區,116臺北市文山區興隆路二段160號,25.001396,121.551464
TPEA001654,臺北市立圖書館,圖書館文山分館9F自修室中央,中華電信,文山區,116臺北市文山區興隆路二段160號,25.001531,121.551539
TPEA001655,臺北市立圖書館,圖書館文山分館9F儲藏室西側,中華電信,文山區,116臺北市文山區興隆路二段160號,25.001399,121.551439
TPEA001656,臺北市立圖書館,圖書館南港分館2F天井,中華電信,南港區,115臺北市南港區興中路29號,25.054777,121.608333
TPEA001657,臺北市立圖書館,圖書館南港分館3F自修室告示牌旁,中華電信,南港區,115臺北市南港區興中路29號,25.055209,121.608716
TPEA001658,臺北市立圖書館,圖書館南港分館3F消防栓前方,中華電信,南港區,115臺北市南港區興中路29號,25.054652,121.608322
TPEA001669,臺北市中山堂管理所,中山堂管理所1F演員休息室門內,中華電信,中正區,100臺北市中正區延平南路98號,25.043154,121.509965
TPEA001670,臺北市中山堂管理所,中山堂管理所1F演員休息室門外左側,中華電信,中正區,100臺北市中正區延平南路98號,25.043154,121.509965
TPEA001671,臺北市中山堂管理所,中山堂管理所2F光復廳往主任室門內上方,中華電信,中正區,100臺北市中正區延平南路98號,25.043024,121.510023
TPEA001672,臺北市中山堂管理所,中山堂管理所2F光復廳中間門外上方,中華電信,中正區,100臺北市中正區延平南路98號,25.04313,121.509965
TPEA001673,臺北市中山堂管理所,中山堂管理所2F堡壘廳後門外,中華電信,中正區,100臺北市中正區延平南路98號,25.043127,121.509701
TPEA001674,臺北市中山堂管理所,中山堂管理所3F台北書院門外,中華電信,中正區,100臺北市中正區延平南路98號,25.04313,121.509848
TPEA001675,臺北市中山堂管理所,中山堂管理所3F茶坊門外,中華電信,中正區,100臺北市中正區延平南路98號,25.043159,121.509963
TPEA001676,臺北市政府體育局,網球中心2F北側走道交叉口,中華電信,內湖區,114臺北市內湖區民權東路六段208號,25.06753,121.596648
TPEA001677,臺北市政府體育局,網球中心2F服務台,中華電信,內湖區,114臺北市內湖區民權東路六段208號,25.06753,121.596648
TPEA001678,臺北市政府產業發展局,關渡自然公園管理處1F自然中心右側,中華電信,北投區,112臺北市北投區關渡路55號,25.119,121.472
TPEA001679,臺北市政府文化局,美術館1F售票處旁,中華電信,中山區,104臺北市中山區中山北路三段181號,25.07249,121.52476
TPEA001680,臺北市政府文化局,美術館B1F第一會議室投影機旁,中華電信,中山區,104臺北市中山區中山北路三段181號,25.07249,121.52476
TPEA001688,臺北市政府消防局,臺北市災害應變中心陽明山分隊1F服務台,中華電信,北投區,112臺北市北投區勝利街1之2號1樓,25.15147,121.54645
TPEA001689,臺北市政府消防局,防災科學教育館1F服務台左側,中華電信,內湖區,114臺北市內湖區成功路二段376號,25.0694,121.59027
TPEA001690,臺北市政府消防局,防災科學教育館4F女廁門外,中華電信,內湖區,114臺北市內湖區成功路二段376號,25.0694,121.59027
TPEA001691,臺北市政府消防局,防災科學教育館10F女廁門外,中華電信,內湖區,114臺北市內湖區成功路二段376號,25.0694,121.59027
TPEA001692,臺北市政府體育局,大同運動中心1F飛輪教室旁,中華電信,大同區,105臺北市大同區大龍街51號,25.065328,121.516359
TPEA001693,臺北市政府體育局,大同運動中心3F健身教室正中央,中華電信,大同區,105臺北市大同區大龍街51號,25.065328,121.516359
TPEA001694,臺北市政府體育局,大同運動中心5F入口,中華電信,大同區,105臺北市大同區大龍街51號,25.065266,121.516463
TPEA001695,臺北市市場處,市場處5F秘書室外,中華電信,大同區,105臺北市大同區迪化街一段21號,25.055199,121.510566
TPEA001696,臺北市市場處,市場處5F人事室門前,中華電信,大同區,105臺北市大同區迪化街一段21號,25.0551,121.510561
TPEA001697,臺北市市場處,市場處6F第一會議室前,中華電信,大同區,105臺北市大同區迪化街一段21號,25.055195,121.510576
TPEA001698,臺北市市場處,市場處6F入口,中華電信,大同區,105臺北市大同區迪化街一段21號,25.055099,121.510531
TPEA001699,臺北市稅捐稽徵處,稅捐處中山分處中山區行政大樓3F書寫桌,中華電信,中山區,104臺北市中山區松江路367號,25.06421,121.533609
TPEA001700,臺北市稅捐稽徵處,稅捐處中山分處中山區行政大樓3F7號櫃台,中華電信,中山區,104臺北市中山區松江路367號,25.064851,121.533658
TPEA001701,臺北市議會,臺北市議會2F 208民政委員會會議室門口,中華電信,信義區,110臺北市信義區仁愛路四段507號,25.038229,121.562175
TPEA001702,臺北市議會,臺北市議會2F 207財政建設委員會會議室門口,中華電信,信義區,110臺北市信義區仁愛路四段507號,25.038228,121.561974
TPEA001703,臺北市議會,臺北市議會2F 206教育委員會會議室門口,中華電信,信義區,110臺北市信義區仁愛路四段507號,25.038229,121.562175
TPEA001704,臺北市議會,臺北市議會3F 304交通委員會會議室門口,中華電信,信義區,110臺北市信義區仁愛路四段507號,25.038228,121.561974
TPEA001705,臺北市議會,臺北市議會3F 303醫政衛生委員會會議室門口,中華電信,信義區,110臺北市信義區仁愛路四段507號,25.038229,121.562175
TPEA001706,臺北市議會,臺北市議會3F 302工務委員會會議室門口,中華電信,信義區,110臺北市信義區仁愛路四段507號,25.038228,121.561974
TPEA001707,臺北市議會,臺北市議會3F 301法規委員會會議室後門口內,中華電信,信義區,110臺北市信義區仁愛路四段507號,25.038229,121.562175
TPEA001708,臺北市政府秘書處,臺北市政府大樓11F西北區東南側,中華電信,信義區,110臺北市信義區市府路1號,25.037184,121.564798
TPEA001709,臺北市政府秘書處,臺北市政府大樓11F北區西南側,中華電信,信義區,110臺北市信義區市府路1號,25.037184,121.564798
TPEA001710,臺北市政府秘書處,臺北市政府大樓11F北區西北側,中華電信,信義區,110臺北市信義區市府路1號,25.037184,121.564798
TPEA001711,臺北市政府民政局,信義四育區民活動中心1F中央,中華電信,信義區,110臺北市信義區松隆路290號,25.048249,121.5761528
TPEA001712,臺北市政府民政局,台北市民生社區中心1F櫃台上方,中華電信,松山區,105臺北市松山區民生東路五段163-1號1F,25.059315,121.562908
TPEA001713,臺北市政府民政局,台北市民生社區中心1F服務站門口,中華電信,松山區,105臺北市松山區民生東路五段163-1號1F,25.059315,121.562908
TPEA001714,臺北市政府民政局,台北市民生社區中心3F舞台旁緊急出口上方,中華電信,松山區,105臺北市松山區民生東路五段163-1號3F,25.059315,121.562908
TPEA001715,臺北市政府民政局,台北市民生社區中心4F觀眾席雙號後方,中華電信,松山區,105臺北市松山區民生東路五段163-1號4F,25.059315,121.562908
TPEA001716,臺北市政府民政局,台北市民生社區中心4F中央,中華電信,松山區,105臺北市松山區民生東路五段163-1號4F,25.059315,121.562908
TPEA001717,臺北市政府民政局,台北市民生社區中心4F教室前走廊上方,中華電信,松山區,105臺北市松山區民生東路五段163-1號4F,25.059315,121.562908
TPEA001718,臺北市政府民政局,台北市民生社區中心8F民政局辦公室門口,中華電信,松山區,105臺北市松山區民生東路五段163-1號8F,25.059315,121.562908
TPEA001719,臺北市政府民政局,台北市民生社區中心8F814教室門口,中華電信,松山區,105臺北市松山區民生東路五段163-1號8F,25.059315,121.562908
TPEA001720,臺北市政府民政局,台北市民生社區中心8F桌球室前通道,中華電信,松山區,105臺北市松山區民生東路五段163-1號8F,25.059315,121.562908
TPEA001721,臺北市政府民政局,台北市民生社區中心9F健身房櫃台旁,中華電信,松山區,105臺北市松山區民生東路五段163-1號9F,25.059315,121.562908
TPEA001722,臺北市政府民政局,台北市民生社區中心10F舞蹈教室門口,中華電信,松山區,105臺北市松山區民生東路五段163-1號10F,25.059315,121.562908
TPEA001723,臺北市政府民政局,台北市民生社區中心11F體育館辦公室門口,中華電信,松山區,105臺北市松山區民生東路五段163-1號11F,25.059315,121.562908
TPEA001724,臺北市政府環境保護局,臺北市政府大樓7F北區北側,中華電信,信義區,110臺北市信義區市府路1號,25.038073,121.564531
TPEA001725,臺北市政府民政局,內湖大湖區民活動中心4F中央,中華電信,內湖區,114臺北市內湖區大湖山莊街117號,25.08608247,121.6017868
TPEA001726,臺北市政府民政局,松山中崙市場區民活動中心3F門口,中華電信,松山區,105臺北市松山區八德路3段76號,25.04784086,121.5527178
TPEA001727,臺北市政府民政局,內湖湖濱區民活動中心1F門口,中華電信,內湖區,114臺北市內湖區內湖路2段346號,25.08185897,121.5899689
TPEA001728,臺北市政府民政局,中山區行政大樓9F調解委員會專用會議室中央,中華電信,中山區,104臺北市中山區松江路367號,25.064543,121.533549
TPEA002001,臺北市政府民政局,內湖石潭區民活動中心2F大廳,中華電信,內湖區,114臺北市內湖區成功路二段1號,25.06040566,121.5916342
TPEA002003,臺北市政府民政局,松山新聚區民活動中心1F門口,中華電信,松山區,105臺北市松山區南京東路五段374號,25.05155175,121.5687465
TPEA002004,臺北市政府民政局,松山精忠區民活動中心1F中央,中華電信,松山區,105臺北市松山區民生東路4段133號1樓,25.058451,121.554664
TPEA002005,臺北市政府民政局,松山慈祐區民活動中心1F中央,中華電信,松山區,105臺北市松山區八德路四段580號,25.04972478,121.5719653
TPEA002007,臺北市政府民政局,大安和安區民活動中心2F中央,中華電信,大安區,106臺北市大安區瑞安街73號3 樓,25.03402109,121.5389925
TPEA002008,臺北市政府民政局,大安嘉興區民活動中心B1F側門,中華電信,大安區,106臺北市大安區樂業街97號B1,25.02136248,121.55182
TPEA002009,臺北市政府民政局,大安昌隆區民活動中心4F中央,中華電信,大安區,106臺北市大安區市民大道三段206號4樓之1,25.04425376,121.5397941
TPEA002010,臺北市政府民政局,大安德安區民活動中心6F中央,中華電信,大安區,106臺北市大安區四維路76巷12號6樓,25.03411567,121.5479533
TPEA002011,臺北市政府民政局,中正幸市區民活動中心3F中央,中華電信,中正區,100臺北市中正區臨沂街10巷1號,25.041632,121.530303
TPEA002012,臺北市政府民政局,萬華昆明區民活動中心1F中央,中華電信,萬華區,108臺北市萬華區昆明街284號,25.03860433,121.5037765
TPEA002013,臺北市政府民政局,萬華日祥區民活動中心1F走廊中央,中華電信,萬華區,108臺北市萬華區和平西路3段120號10樓,25.02032394,121.5034358
TPEA002014,臺北市政府民政局,中山朱園區民活動中心B1F鏡子旁,中華電信,中山區,104臺北市中山區松江路25巷9號B1,25.047522,121.5339867
TPEA002015,臺北市政府民政局,中山松江區民活動中心2F中央,中華電信,中山區,104臺北市中山區松江路367號,25.0644974,121.5336175
TPEA002016,臺北市政府民政局,中山松江區民活動中心2F教室中央,中華電信,中山區,104臺北市中山區松江路367號,25.0644974,121.5336175
TPEA002017,臺北市政府民政局,大同國慶區民活動中心4F大教室中央,中華電信,大同區,103臺北市大同區重慶北路三段76號,25.065998,121.513269
TPEA002018,臺北市政府民政局,大同大龍區民活動中心2F教室1中央,中華電信,大同區,103臺北市大同區重慶北路三段347號2樓之2,25.07481549,121.514023
TPEA002019,臺北市政府民政局,大同大龍區民活動中心2F重慶里辦公處前,中華電信,大同區,103臺北市大同區重慶北路三段347號2樓之2,25.07473684,121.5140467
TPEA002020,臺北市政府民政局,大同老師區民活動中心1F中央,中華電信,大同區,103臺北市大同區敦煌路160號,25.076423,121.512817
