ID(序號),OrgName(機構名稱),ActivityName(活動名稱),Area(行政區),Address(活動地址),Latitude(緯度),Longitude(經度),Cate(類型),Peoples(可容納人數),Week(開課星期)
6093,臺北市萬華區新和里辦公處,卡拉OK,萬華區,臺北市萬華區中華路2段416巷13-1號(新和里民活動場所),25.026929,121.504215,其他,30,星期三
6094,臺北市萬華區新和里辦公處,烏克麗麗彈唱,萬華區,臺北市萬華區中華路2段416巷13-1號(新和里民活動場所),25.026929,121.504215,音樂,30,星期五
6095,臺北市萬華區新忠里辦公處,氧肌球平安,萬華區,臺北市萬華區西藏路125巷7號1樓  (新忠里民活動場所),25.0286515,121.5021849,運動,30,星期一
6096,臺北市萬華區新忠里辦公處,氧肌球平安,萬華區,臺北市萬華區西藏路125巷7號1樓  (新忠里民活動場所),25.0286515,121.5021849,運動,30,星期三
6097,臺北市萬華區新忠里辦公處,預防及延緩失能,萬華區,臺北市萬華區西藏路125巷7號1樓  (新忠里民活動場所),25.0286515,121.5021849,醫藥保健,30,星期五
6098,臺北市萬華區新忠里辦公處,樂齡極球,萬華區,臺北市萬華區西藏路125巷7號1樓  (新忠里民活動場所),25.0286515,121.5021849,運動,30,星期五
6099,臺北市萬華區新忠里辦公處,預防及延緩失能,萬華區,臺北市萬華區西藏路125巷7號1樓  (新忠里民活動場所),25.0286515,121.5021849,醫藥保健,30,星期三
6100,臺北市萬華區新忠里辦公處,長者共餐,萬華區,臺北市萬華區西藏路125巷7號1樓  (新忠里民活動場所),25.0286515,121.5021849,午餐,30,星期三
6101,臺北市萬華區新忠里辦公處,長者共餐,萬華區,臺北市萬華區西藏路125巷7號1樓  (新忠里民活動場所),25.0286515,121.5021849,午餐,30,星期四
6102,臺北市萬華區新忠里辦公處,這樣運動不失智,萬華區,臺北市萬華區西藏路125巷7號1樓  (新忠里民活動場所),25.0286515,121.5021849,運動,30,星期四
6103,臺北市萬華區新忠里辦公處,快樂運動,萬華區,臺北市萬華區西藏路125巷7號1樓  (新忠里民活動場所),25.0286515,121.5021849,運動,30,星期二
6104,臺北市萬華區新忠里辦公處,國台語歌唱班,萬華區,臺北市萬華區西藏路125巷7號1樓  (新忠里民活動場所),25.0286515,121.5021849,音樂,20,星期一
6105,臺北市萬華區新忠里辦公處,長青樂活排舞,萬華區,臺北市萬華區西藏路125巷7號1樓  (新忠里民活動場所),25.0286515,121.5021849,表演藝術,20,星期二
6106,臺北市萬華區新忠里辦公處,多元學習課程-花藝班,萬華區,臺北市萬華區西藏路125巷7號1樓  (新忠里民活動場所),25.0286515,121.5021849,園藝,20,星期三
6107,臺北市萬華區新忠里辦公處,手語歌唱表演班,萬華區,臺北市萬華區西藏路125巷7號1樓  (新忠里民活動場所),25.0286515,121.5021849,表演藝術,20,星期四
6108,臺北市萬華區新忠里辦公處,書法研習班,萬華區,臺北市萬華區西藏路125巷7號1樓  (新忠里民活動場所),25.0286515,121.5021849,語文,20,星期五
6109,臺北市萬華區新忠里辦公處,墨緣書法班,萬華區,臺北市萬華區西藏路125巷7號1樓  (新忠里民活動場所),25.0286515,121.5021849,語文,20,星期六
6110,臺北市萬華區新忠里辦公處,動動手動動腦真有趣,萬華區,臺北市萬華區西藏路125巷7號1樓  (新忠里民活動場所),25.0286515,121.5021849,其他,20,星期三
6111,臺北市萬華區新忠里辦公處,預防失智友善生活,萬華區,臺北市萬華區西藏路125巷7號1樓  (新忠里民活動場所),25.0286515,121.5021849,醫藥保健,15,星期五
6112,臺北市萬華區新忠里辦公處,書法研習班,萬華區,臺北市萬華區西藏路125巷7號1樓  (新忠里民活動場所),25.0286515,121.5021849,語文,20,星期五
6113,臺北市萬華區新忠里辦公處,樂齡極球,萬華區,臺北市萬華區西藏路125巷7號1樓  (新忠里民活動場所),25.0286515,121.5021849,運動,30,星期五
6114,臺北市萬華區新忠里辦公處,氧肌球平安,萬華區,臺北市萬華區西藏路125巷7號1樓  (新忠里民活動場所),25.0286515,121.5021849,運動,30,星期三
6115,臺北市萬華區新忠里辦公處,長青樂活排舞,萬華區,臺北市萬華區西藏路125巷7號1樓  (新忠里民活動場所),25.0286515,121.5021849,表演藝術,20,星期一
6116,臺北市萬華區新忠里辦公處,預防及延緩失能,萬華區,臺北市萬華區西藏路125巷7號1樓  (新忠里民活動場所),25.0286515,121.5021849,醫藥保健,30,星期三
6117,臺北市萬華區萬大社區發展協會,共餐,萬華區,臺北市萬華區萬大路329巷27弄4號1樓,25.0238301,121.5012495,午餐,20,星期二
